ts;station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
01/01/2020 01:00;Arnesano - Riesci;;19.50;;;;;;22.99;;
01/01/2020 02:00;Arnesano - Riesci;;19.50;;;;;;13.72;;
01/01/2020 03:00;Arnesano - Riesci;;19.50;;;;;;14.26;;
01/01/2020 04:00;Arnesano - Riesci;;19.50;;;;;;46.75;;
01/01/2020 05:00;Arnesano - Riesci;;19.50;;;;;;58.08;;
01/01/2020 06:00;Arnesano - Riesci;;19.50;;;;;;58.59;;
01/01/2020 07:00;Arnesano - Riesci;;19.50;;;;;;58.38;;
01/01/2020 08:00;Arnesano - Riesci;;19.50;;;;;;59.32;;
01/01/2020 09:00;Arnesano - Riesci;;19.50;;;;;;58.48;;
01/01/2020 10:00;Arnesano - Riesci;;19.50;;;;;;58.43;;
01/01/2020 11:00;Arnesano - Riesci;;19.50;;;;;;68.32;;
01/01/2020 12:00;Arnesano - Riesci;;19.50;;;;;;77.70;;
01/01/2020 13:00;Arnesano - Riesci;;19.50;;;;;;75.73;;
01/01/2020 14:00;Arnesano - Riesci;;19.50;;;;;;80.49;;
01/01/2020 15:00;Arnesano - Riesci;;19.50;;;;;;81.86;;
01/01/2020 16:00;Arnesano - Riesci;;19.50;;;;;;82.12;;
01/01/2020 17:00;Arnesano - Riesci;;19.50;;;;;;79.66;;
01/01/2020 18:00;Arnesano - Riesci;;19.50;;;;;;77.75;;
01/01/2020 19:00;Arnesano - Riesci;;19.50;;;;;;74.65;;
01/01/2020 20:00;Arnesano - Riesci;;19.50;;;;;;75.21;;
01/01/2020 21:00;Arnesano - Riesci;;19.50;;;;;;74.48;;
01/01/2020 22:00;Arnesano - Riesci;;19.50;;;;;;73.36;;
01/01/2020 23:00;Arnesano - Riesci;;19.50;;;;;;74.87;;
02/01/2020 00:00;Arnesano - Riesci;;19.50;;;;;;75.26;;
02/01/2020 01:00;Arnesano - Riesci;;25.70;;;;;;75.01;;
02/01/2020 02:00;Arnesano - Riesci;;25.70;;;;;;;;
02/01/2020 03:00;Arnesano - Riesci;;25.70;;;;;;73.14;;
02/01/2020 04:00;Arnesano - Riesci;;25.70;;;;;;72.82;;
02/01/2020 05:00;Arnesano - Riesci;;25.70;;;;;;72.30;;
02/01/2020 06:00;Arnesano - Riesci;;25.70;;;;;;71.75;;
02/01/2020 07:00;Arnesano - Riesci;;25.70;;;;;;71.24;;
02/01/2020 08:00;Arnesano - Riesci;;25.70;;;;;;68.05;;
02/01/2020 09:00;Arnesano - Riesci;;25.70;;;;;;69.56;;
02/01/2020 10:00;Arnesano - Riesci;;25.70;;;;;;74.04;;
02/01/2020 11:00;Arnesano - Riesci;;25.70;;;;;;78.45;;
02/01/2020 12:00;Arnesano - Riesci;;25.70;;;;;;80.27;;
02/01/2020 13:00;Arnesano - Riesci;;25.70;;;;;;80.62;;
02/01/2020 14:00;Arnesano - Riesci;;25.70;;;;;;81.72;;
02/01/2020 15:00;Arnesano - Riesci;;25.70;;;;;;80.94;;
02/01/2020 16:00;Arnesano - Riesci;;25.70;;;;;;79.54;;
02/01/2020 17:00;Arnesano - Riesci;;25.70;;;;;;74.48;;
02/01/2020 18:00;Arnesano - Riesci;;25.70;;;;;;63.00;;
02/01/2020 19:00;Arnesano - Riesci;;25.70;;;;;;48.89;;
02/01/2020 20:00;Arnesano - Riesci;;25.70;;;;;;33.09;;
02/01/2020 21:00;Arnesano - Riesci;;25.70;;;;;;27.68;;
02/01/2020 22:00;Arnesano - Riesci;;25.70;;;;;;58.17;;
02/01/2020 23:00;Arnesano - Riesci;;25.70;;;;;;43.62;;
03/01/2020 00:00;Arnesano - Riesci;;25.70;;;;;;42.49;;
03/01/2020 01:00;Arnesano - Riesci;;39.00;;;;;;31.08;;
03/01/2020 02:00;Arnesano - Riesci;;39.00;;;;;;37.54;;
03/01/2020 03:00;Arnesano - Riesci;;39.00;;;;;;34.13;;
03/01/2020 04:00;Arnesano - Riesci;;39.00;;;;;;34.32;;
03/01/2020 05:00;Arnesano - Riesci;;39.00;;;;;;18.24;;
03/01/2020 06:00;Arnesano - Riesci;;39.00;;;;;;15.63;;
03/01/2020 07:00;Arnesano - Riesci;;39.00;;;;;;29.90;;
03/01/2020 08:00;Arnesano - Riesci;;39.00;;;;;;20.96;;
03/01/2020 09:00;Arnesano - Riesci;;39.00;;;;;;21.98;;
03/01/2020 10:00;Arnesano - Riesci;;39.00;;;;;;38.13;;
03/01/2020 11:00;Arnesano - Riesci;;39.00;;;;;;55.02;;
03/01/2020 12:00;Arnesano - Riesci;;39.00;;;;;;62.44;;
03/01/2020 13:00;Arnesano - Riesci;;39.00;;;;;;66.68;;
03/01/2020 14:00;Arnesano - Riesci;;39.00;;;;;;69.72;;
03/01/2020 15:00;Arnesano - Riesci;;39.00;;;;;;71.43;;
03/01/2020 16:00;Arnesano - Riesci;;39.00;;;;;;70.73;;
03/01/2020 17:00;Arnesano - Riesci;;39.00;;;;;;68.22;;
03/01/2020 18:00;Arnesano - Riesci;;39.00;;;;;;61.62;;
03/01/2020 19:00;Arnesano - Riesci;;39.00;;;;;;39.28;;
03/01/2020 20:00;Arnesano - Riesci;;39.00;;;;;;26.02;;
03/01/2020 21:00;Arnesano - Riesci;;39.00;;;;;;26.02;;
03/01/2020 22:00;Arnesano - Riesci;;39.00;;;;;;18.66;;
03/01/2020 23:00;Arnesano - Riesci;;39.00;;;;;;19.63;;
04/01/2020 00:00;Arnesano - Riesci;;39.00;;;;;;12.05;;
04/01/2020 01:00;Arnesano - Riesci;;46.00;;;;;;8.96;;
04/01/2020 02:00;Arnesano - Riesci;;46.00;;;;;;;;
04/01/2020 03:00;Arnesano - Riesci;;46.00;;;;;;27.12;;
04/01/2020 04:00;Arnesano - Riesci;;46.00;;;;;;25.16;;
04/01/2020 05:00;Arnesano - Riesci;;46.00;;;;;;16.51;;
04/01/2020 06:00;Arnesano - Riesci;;46.00;;;;;;30.71;;
04/01/2020 07:00;Arnesano - Riesci;;46.00;;;;;;37.55;;
04/01/2020 08:00;Arnesano - Riesci;;46.00;;;;;;37.63;;
04/01/2020 09:00;Arnesano - Riesci;;46.00;;;;;;33.41;;
04/01/2020 10:00;Arnesano - Riesci;;46.00;;;;;;37.24;;
04/01/2020 11:00;Arnesano - Riesci;;46.00;;;;;;51.08;;
04/01/2020 12:00;Arnesano - Riesci;;46.00;;;;;;62.29;;
04/01/2020 13:00;Arnesano - Riesci;;46.00;;;;;;66.59;;
04/01/2020 14:00;Arnesano - Riesci;;46.00;;;;;;73.06;;
04/01/2020 15:00;Arnesano - Riesci;;46.00;;;;;;74.29;;
04/01/2020 16:00;Arnesano - Riesci;;46.00;;;;;;70.69;;
04/01/2020 17:00;Arnesano - Riesci;;46.00;;;;;;67.44;;
04/01/2020 18:00;Arnesano - Riesci;;46.00;;;;;;58.02;;
04/01/2020 19:00;Arnesano - Riesci;;46.00;;;;;;39.35;;
04/01/2020 20:00;Arnesano - Riesci;;46.00;;;;;;18.57;;
04/01/2020 21:00;Arnesano - Riesci;;46.00;;;;;;19.75;;
04/01/2020 22:00;Arnesano - Riesci;;46.00;;;;;;19.09;;
04/01/2020 23:00;Arnesano - Riesci;;46.00;;;;;;24.20;;
05/01/2020 00:00;Arnesano - Riesci;;46.00;;;;;;21.52;;
05/01/2020 01:00;Arnesano - Riesci;;9.40;;;;;;31.15;;
05/01/2020 02:00;Arnesano - Riesci;;9.40;;;;;;37.08;;
05/01/2020 03:00;Arnesano - Riesci;;9.40;;;;;;45.99;;
05/01/2020 04:00;Arnesano - Riesci;;9.40;;;;;;47.20;;
05/01/2020 05:00;Arnesano - Riesci;;9.40;;;;;;46.42;;
05/01/2020 06:00;Arnesano - Riesci;;9.40;;;;;;47.78;;
05/01/2020 07:00;Arnesano - Riesci;;9.40;;;;;;49.72;;
05/01/2020 08:00;Arnesano - Riesci;;9.40;;;;;;65.34;;
05/01/2020 09:00;Arnesano - Riesci;;9.40;;;;;;67.13;;
05/01/2020 10:00;Arnesano - Riesci;;9.40;;;;;;65.64;;
05/01/2020 11:00;Arnesano - Riesci;;9.40;;;;;;72.01;;
05/01/2020 12:00;Arnesano - Riesci;;9.40;;;;;;74.44;;
05/01/2020 13:00;Arnesano - Riesci;;9.40;;;;;;73.78;;
05/01/2020 14:00;Arnesano - Riesci;;9.40;;;;;;76.90;;
05/01/2020 15:00;Arnesano - Riesci;;9.40;;;;;;82.48;;
05/01/2020 16:00;Arnesano - Riesci;;9.40;;;;;;82.56;;
05/01/2020 17:00;Arnesano - Riesci;;9.40;;;;;;80.47;;
05/01/2020 18:00;Arnesano - Riesci;;9.40;;;;;;78.63;;
05/01/2020 19:00;Arnesano - Riesci;;9.40;;;;;;77.90;;
05/01/2020 20:00;Arnesano - Riesci;;9.40;;;;;;77.15;;
05/01/2020 21:00;Arnesano - Riesci;;9.40;;;;;;75.49;;
05/01/2020 22:00;Arnesano - Riesci;;9.40;;;;;;75.08;;
05/01/2020 23:00;Arnesano - Riesci;;9.40;;;;;;75.11;;
06/01/2020 00:00;Arnesano - Riesci;;9.40;;;;;;75.15;;
06/01/2020 01:00;Arnesano - Riesci;;6.50;;;;;;74.85;;
06/01/2020 02:00;Arnesano - Riesci;;6.50;;;;;;;;
06/01/2020 03:00;Arnesano - Riesci;;6.50;;;;;;73.45;;
06/01/2020 04:00;Arnesano - Riesci;;6.50;;;;;;73.73;;
06/01/2020 05:00;Arnesano - Riesci;;6.50;;;;;;73.44;;
06/01/2020 06:00;Arnesano - Riesci;;6.50;;;;;;73.70;;
06/01/2020 07:00;Arnesano - Riesci;;6.50;;;;;;73.87;;
06/01/2020 08:00;Arnesano - Riesci;;6.50;;;;;;73.70;;
06/01/2020 09:00;Arnesano - Riesci;;6.50;;;;;;73.22;;
06/01/2020 10:00;Arnesano - Riesci;;6.50;;;;;;72.30;;
06/01/2020 11:00;Arnesano - Riesci;;6.50;;;;;;72.13;;
06/01/2020 12:00;Arnesano - Riesci;;6.50;;;;;;72.21;;
06/01/2020 13:00;Arnesano - Riesci;;6.50;;;;;;73.06;;
06/01/2020 14:00;Arnesano - Riesci;;6.50;;;;;;74.75;;
06/01/2020 15:00;Arnesano - Riesci;;6.50;;;;;;76.21;;
06/01/2020 16:00;Arnesano - Riesci;;6.50;;;;;;77.64;;
06/01/2020 17:00;Arnesano - Riesci;;6.50;;;;;;77.49;;
06/01/2020 18:00;Arnesano - Riesci;;6.50;;;;;;77.80;;
06/01/2020 19:00;Arnesano - Riesci;;6.50;;;;;;77.80;;
06/01/2020 20:00;Arnesano - Riesci;;6.50;;;;;;76.60;;
06/01/2020 21:00;Arnesano - Riesci;;6.50;;;;;;75.77;;
06/01/2020 22:00;Arnesano - Riesci;;6.50;;;;;;74.82;;
06/01/2020 23:00;Arnesano - Riesci;;6.50;;;;;;75.96;;
07/01/2020 00:00;Arnesano - Riesci;;6.50;;;;;;77.38;;
07/01/2020 01:00;Arnesano - Riesci;;;;;;;;76.47;;
07/01/2020 02:00;Arnesano - Riesci;;;;;;;;76.06;;
07/01/2020 03:00;Arnesano - Riesci;;;;;;;;74.82;;
07/01/2020 04:00;Arnesano - Riesci;;;;;;;;74.30;;
07/01/2020 05:00;Arnesano - Riesci;;;;;;;;74.88;;
07/01/2020 06:00;Arnesano - Riesci;;;;;;;;74.42;;
07/01/2020 07:00;Arnesano - Riesci;;;;;;;;72.51;;
07/01/2020 08:00;Arnesano - Riesci;;;;;;;;70.91;;
07/01/2020 09:00;Arnesano - Riesci;;;;;;;;70.20;;
07/01/2020 10:00;Arnesano - Riesci;;;;;;;;72.40;;
07/01/2020 11:00;Arnesano - Riesci;;;;;;;;75.47;;
07/01/2020 12:00;Arnesano - Riesci;;;;;;;;76.73;;
07/01/2020 13:00;Arnesano - Riesci;;;;;;;;78.10;;
07/01/2020 14:00;Arnesano - Riesci;;;;;;;;79.91;;
07/01/2020 15:00;Arnesano - Riesci;;;;;;;;80.62;;
07/01/2020 16:00;Arnesano - Riesci;;;;;;;;65.16;;
07/01/2020 17:00;Arnesano - Riesci;;;;;;;;57.71;;
07/01/2020 18:00;Arnesano - Riesci;;;;;;;;52.85;;
07/01/2020 19:00;Arnesano - Riesci;;;;;;;;49.07;;
07/01/2020 20:00;Arnesano - Riesci;;;;;;;;42.11;;
07/01/2020 21:00;Arnesano - Riesci;;;;;;;;33.67;;
07/01/2020 22:00;Arnesano - Riesci;;;;;;;;23.55;;
07/01/2020 23:00;Arnesano - Riesci;;;;;;;;21.68;;
08/01/2020 00:00;Arnesano - Riesci;;;;;;;;22.61;;
08/01/2020 01:00;Arnesano - Riesci;;;;;;;;25.89;;
08/01/2020 02:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 03:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 04:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 05:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 06:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 07:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 08:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 09:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 10:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 11:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 12:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 13:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 14:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 15:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 16:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 17:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 18:00;Arnesano - Riesci;;;;;;;;;;
08/01/2020 19:00;Arnesano - Riesci;;;;;;;;42.52;;
08/01/2020 20:00;Arnesano - Riesci;;;;;;;;38.22;;
08/01/2020 21:00;Arnesano - Riesci;;;;;;;;18.19;;
08/01/2020 22:00;Arnesano - Riesci;;;;;;;;11.30;;
08/01/2020 23:00;Arnesano - Riesci;;;;;;;;13.40;;
09/01/2020 00:00;Arnesano - Riesci;;;;;;;;8.14;;
09/01/2020 01:00;Arnesano - Riesci;;47.20;;;;;;12.41;;
09/01/2020 02:00;Arnesano - Riesci;;47.20;;;;;;11.62;;
09/01/2020 03:00;Arnesano - Riesci;;47.20;;;;;;7.01;;
09/01/2020 04:00;Arnesano - Riesci;;47.20;;;;;;8.49;;
09/01/2020 05:00;Arnesano - Riesci;;47.20;;;;;;6.28;;
09/01/2020 06:00;Arnesano - Riesci;;47.20;;;;;;5.53;;
09/01/2020 07:00;Arnesano - Riesci;;47.20;;;;;;7.60;;
09/01/2020 08:00;Arnesano - Riesci;;47.20;;;;;;5.02;;
09/01/2020 09:00;Arnesano - Riesci;;47.20;;;;;;3.21;;
09/01/2020 10:00;Arnesano - Riesci;;47.20;;;;;;5.39;;
09/01/2020 11:00;Arnesano - Riesci;;47.20;;;;;;12.95;;
09/01/2020 12:00;Arnesano - Riesci;;47.20;;;;;;27.59;;
09/01/2020 13:00;Arnesano - Riesci;;47.20;;;;;;38.17;;
09/01/2020 14:00;Arnesano - Riesci;;47.20;;;;;;47.32;;
09/01/2020 15:00;Arnesano - Riesci;;47.20;;;;;;50.38;;
09/01/2020 16:00;Arnesano - Riesci;;47.20;;;;;;52.36;;
09/01/2020 17:00;Arnesano - Riesci;;47.20;;;;;;53.80;;
09/01/2020 18:00;Arnesano - Riesci;;47.20;;;;;;45.13;;
09/01/2020 19:00;Arnesano - Riesci;;47.20;;;;;;40.85;;
09/01/2020 20:00;Arnesano - Riesci;;47.20;;;;;;32.60;;
09/01/2020 21:00;Arnesano - Riesci;;47.20;;;;;;16.67;;
09/01/2020 22:00;Arnesano - Riesci;;47.20;;;;;;10.33;;
09/01/2020 23:00;Arnesano - Riesci;;47.20;;;;;;11.15;;
10/01/2020 00:00;Arnesano - Riesci;;47.20;;;;;;7.36;;
10/01/2020 01:00;Arnesano - Riesci;;58.50;;;;;;6.36;;
10/01/2020 02:00;Arnesano - Riesci;;58.50;;;;;;;;
10/01/2020 03:00;Arnesano - Riesci;;58.50;;;;;;4.88;;
10/01/2020 04:00;Arnesano - Riesci;;58.50;;;;;;3.04;;
10/01/2020 05:00;Arnesano - Riesci;;58.50;;;;;;3.94;;
10/01/2020 06:00;Arnesano - Riesci;;58.50;;;;;;2.59;;
10/01/2020 07:00;Arnesano - Riesci;;58.50;;;;;;2.35;;
10/01/2020 08:00;Arnesano - Riesci;;58.50;;;;;;2.28;;
10/01/2020 09:00;Arnesano - Riesci;;58.50;;;;;;3.29;;
10/01/2020 10:00;Arnesano - Riesci;;58.50;;;;;;7.51;;
10/01/2020 11:00;Arnesano - Riesci;;58.50;;;;;;15.65;;
10/01/2020 12:00;Arnesano - Riesci;;58.50;;;;;;34.63;;
10/01/2020 13:00;Arnesano - Riesci;;58.50;;;;;;50.65;;
10/01/2020 14:00;Arnesano - Riesci;;58.50;;;;;;57.18;;
10/01/2020 15:00;Arnesano - Riesci;;58.50;;;;;;64.10;;
10/01/2020 16:00;Arnesano - Riesci;;58.50;;;;;;64.82;;
10/01/2020 17:00;Arnesano - Riesci;;58.50;;;;;;59.87;;
10/01/2020 18:00;Arnesano - Riesci;;58.50;;;;;;35.30;;
10/01/2020 19:00;Arnesano - Riesci;;58.50;;;;;;18.07;;
10/01/2020 20:00;Arnesano - Riesci;;58.50;;;;;;11.71;;
10/01/2020 21:00;Arnesano - Riesci;;58.50;;;;;;9.50;;
10/01/2020 22:00;Arnesano - Riesci;;58.50;;;;;;11.60;;
10/01/2020 23:00;Arnesano - Riesci;;58.50;;;;;;13.46;;
11/01/2020 00:00;Arnesano - Riesci;;58.50;;;;;;13.05;;
11/01/2020 01:00;Arnesano - Riesci;;39.70;;;;;;15.49;;
11/01/2020 02:00;Arnesano - Riesci;;39.70;;;;;;17.07;;
11/01/2020 03:00;Arnesano - Riesci;;39.70;;;;;;17.91;;
11/01/2020 04:00;Arnesano - Riesci;;39.70;;;;;;21.62;;
11/01/2020 05:00;Arnesano - Riesci;;39.70;;;;;;23.78;;
11/01/2020 06:00;Arnesano - Riesci;;39.70;;;;;;22.12;;
11/01/2020 07:00;Arnesano - Riesci;;39.70;;;;;;19.43;;
11/01/2020 08:00;Arnesano - Riesci;;39.70;;;;;;20.35;;
11/01/2020 09:00;Arnesano - Riesci;;39.70;;;;;;15.43;;
11/01/2020 10:00;Arnesano - Riesci;;39.70;;;;;;25.14;;
11/01/2020 11:00;Arnesano - Riesci;;39.70;;;;;;32.61;;
11/01/2020 12:00;Arnesano - Riesci;;39.70;;;;;;41.76;;
11/01/2020 13:00;Arnesano - Riesci;;39.70;;;;;;52.51;;
11/01/2020 14:00;Arnesano - Riesci;;39.70;;;;;;56.90;;
11/01/2020 15:00;Arnesano - Riesci;;39.70;;;;;;59.27;;
11/01/2020 16:00;Arnesano - Riesci;;39.70;;;;;;61.67;;
11/01/2020 17:00;Arnesano - Riesci;;39.70;;;;;;60.87;;
11/01/2020 18:00;Arnesano - Riesci;;39.70;;;;;;54.63;;
11/01/2020 19:00;Arnesano - Riesci;;39.70;;;;;;31.60;;
11/01/2020 20:00;Arnesano - Riesci;;39.70;;;;;;28.19;;
11/01/2020 21:00;Arnesano - Riesci;;39.70;;;;;;24.97;;
11/01/2020 22:00;Arnesano - Riesci;;39.70;;;;;;29.04;;
11/01/2020 23:00;Arnesano - Riesci;;39.70;;;;;;18.57;;
12/01/2020 00:00;Arnesano - Riesci;;39.70;;;;;;17.53;;
12/01/2020 01:00;Arnesano - Riesci;;23.90;;;;;;14.09;;
12/01/2020 02:00;Arnesano - Riesci;;23.90;;;;;;;;
12/01/2020 03:00;Arnesano - Riesci;;23.90;;;;;;10.69;;
12/01/2020 04:00;Arnesano - Riesci;;23.90;;;;;;14.92;;
12/01/2020 05:00;Arnesano - Riesci;;23.90;;;;;;23.81;;
12/01/2020 06:00;Arnesano - Riesci;;23.90;;;;;;23.82;;
12/01/2020 07:00;Arnesano - Riesci;;23.90;;;;;;18.71;;
12/01/2020 08:00;Arnesano - Riesci;;23.90;;;;;;13.81;;
12/01/2020 09:00;Arnesano - Riesci;;23.90;;;;;;15.31;;
12/01/2020 10:00;Arnesano - Riesci;;23.90;;;;;;9.93;;
12/01/2020 11:00;Arnesano - Riesci;;23.90;;;;;;20.52;;
12/01/2020 12:00;Arnesano - Riesci;;23.90;;;;;;42.41;;
12/01/2020 13:00;Arnesano - Riesci;;23.90;;;;;;48.31;;
12/01/2020 14:00;Arnesano - Riesci;;23.90;;;;;;48.30;;
12/01/2020 15:00;Arnesano - Riesci;;23.90;;;;;;45.69;;
12/01/2020 16:00;Arnesano - Riesci;;23.90;;;;;;45.91;;
12/01/2020 17:00;Arnesano - Riesci;;23.90;;;;;;45.70;;
12/01/2020 18:00;Arnesano - Riesci;;23.90;;;;;;50.68;;
12/01/2020 19:00;Arnesano - Riesci;;23.90;;;;;;37.85;;
12/01/2020 20:00;Arnesano - Riesci;;23.90;;;;;;24.93;;
12/01/2020 21:00;Arnesano - Riesci;;23.90;;;;;;23.80;;
12/01/2020 22:00;Arnesano - Riesci;;23.90;;;;;;21.19;;
12/01/2020 23:00;Arnesano - Riesci;;23.90;;;;;;19.69;;
13/01/2020 00:00;Arnesano - Riesci;;23.90;;;;;;26.34;;
13/01/2020 01:00;Arnesano - Riesci;;27.70;;;;;;26.38;;
13/01/2020 02:00;Arnesano - Riesci;;27.70;;;;;;27.05;;
13/01/2020 03:00;Arnesano - Riesci;;27.70;;;;;;22.52;;
13/01/2020 04:00;Arnesano - Riesci;;27.70;;;;;;24.26;;
13/01/2020 05:00;Arnesano - Riesci;;27.70;;;;;;28.56;;
13/01/2020 06:00;Arnesano - Riesci;;27.70;;;;;;22.82;;
13/01/2020 07:00;Arnesano - Riesci;;27.70;;;;;;21.23;;
13/01/2020 08:00;Arnesano - Riesci;;27.70;;;;;;14.93;;
13/01/2020 09:00;Arnesano - Riesci;;27.70;;;;;;10.90;;
13/01/2020 10:00;Arnesano - Riesci;;27.70;;;;;;17.91;;
13/01/2020 11:00;Arnesano - Riesci;;27.70;;;;;;28.50;;
13/01/2020 12:00;Arnesano - Riesci;;27.70;;;;;;32.58;;
13/01/2020 13:00;Arnesano - Riesci;;27.70;;;;;;43.86;;
13/01/2020 14:00;Arnesano - Riesci;;27.70;;;;;;41.27;;
13/01/2020 15:00;Arnesano - Riesci;;27.70;;;;;;43.41;;
13/01/2020 16:00;Arnesano - Riesci;;27.70;;;;;;44.99;;
13/01/2020 17:00;Arnesano - Riesci;;27.70;;;;;;30.46;;
13/01/2020 18:00;Arnesano - Riesci;;27.70;;;;;;17.12;;
13/01/2020 19:00;Arnesano - Riesci;;27.70;;;;;;17.74;;
13/01/2020 20:00;Arnesano - Riesci;;27.70;;;;;;16.29;;
13/01/2020 21:00;Arnesano - Riesci;;27.70;;;;;;5.24;;
13/01/2020 22:00;Arnesano - Riesci;;27.70;;;;;;3.53;;
13/01/2020 23:00;Arnesano - Riesci;;27.70;;;;;;3.43;;
14/01/2020 00:00;Arnesano - Riesci;;27.70;;;;;;3.63;;
14/01/2020 01:00;Arnesano - Riesci;;52.90;;;;;;3.80;;
14/01/2020 02:00;Arnesano - Riesci;;52.90;;;;;;;;
14/01/2020 03:00;Arnesano - Riesci;;52.90;;;;;;3.26;;
14/01/2020 04:00;Arnesano - Riesci;;52.90;;;;;;3.18;;
14/01/2020 05:00;Arnesano - Riesci;;52.90;;;;;;3.07;;
14/01/2020 06:00;Arnesano - Riesci;;52.90;;;;;;2.30;;
14/01/2020 07:00;Arnesano - Riesci;;52.90;;;;;;2.22;;
14/01/2020 08:00;Arnesano - Riesci;;52.90;;;;;;2.41;;
14/01/2020 09:00;Arnesano - Riesci;;52.90;;;;;;2.73;;
14/01/2020 10:00;Arnesano - Riesci;;52.90;;;;;;3.17;;
14/01/2020 11:00;Arnesano - Riesci;;52.90;;;;;;19.46;;
14/01/2020 12:00;Arnesano - Riesci;;52.90;;;;;;37.42;;
14/01/2020 13:00;Arnesano - Riesci;;52.90;;;;;;50.08;;
14/01/2020 14:00;Arnesano - Riesci;;52.90;;;;;;57.16;;
14/01/2020 15:00;Arnesano - Riesci;;52.90;;;;;;59.27;;
14/01/2020 16:00;Arnesano - Riesci;;52.90;;;;;;58.15;;
14/01/2020 17:00;Arnesano - Riesci;;52.90;;;;;;44.13;;
14/01/2020 18:00;Arnesano - Riesci;;52.90;;;;;;31.47;;
14/01/2020 19:00;Arnesano - Riesci;;52.90;;;;;;10.37;;
14/01/2020 20:00;Arnesano - Riesci;;52.90;;;;;;5.32;;
14/01/2020 21:00;Arnesano - Riesci;;52.90;;;;;;4.77;;
14/01/2020 22:00;Arnesano - Riesci;;52.90;;;;;;7.12;;
14/01/2020 23:00;Arnesano - Riesci;;52.90;;;;;;4.38;;
15/01/2020 00:00;Arnesano - Riesci;;52.90;;;;;;3.63;;
15/01/2020 01:00;Arnesano - Riesci;;46.60;;;;;;3.43;;
15/01/2020 02:00;Arnesano - Riesci;;46.60;;;;;;2.69;;
15/01/2020 03:00;Arnesano - Riesci;;46.60;;;;;;2.94;;
15/01/2020 04:00;Arnesano - Riesci;;46.60;;;;;;6.64;;
15/01/2020 05:00;Arnesano - Riesci;;46.60;;;;;;4.72;;
15/01/2020 06:00;Arnesano - Riesci;;46.60;;;;;;9.00;;
15/01/2020 07:00;Arnesano - Riesci;;46.60;;;;;;6.74;;
15/01/2020 08:00;Arnesano - Riesci;;46.60;;;;;;6.58;;
15/01/2020 09:00;Arnesano - Riesci;;46.60;;;;;;10.29;;
15/01/2020 10:00;Arnesano - Riesci;;46.60;;;;;;20.06;;
15/01/2020 11:00;Arnesano - Riesci;;46.60;;;;;;33.59;;
15/01/2020 12:00;Arnesano - Riesci;;46.60;;;;;;44.14;;
15/01/2020 13:00;Arnesano - Riesci;;46.60;;;;;;57.08;;
15/01/2020 14:00;Arnesano - Riesci;;46.60;;;;;;60.28;;
15/01/2020 15:00;Arnesano - Riesci;;46.60;;;;;;61.77;;
15/01/2020 16:00;Arnesano - Riesci;;46.60;;;;;;61.86;;
15/01/2020 17:00;Arnesano - Riesci;;46.60;;;;;;58.51;;
15/01/2020 18:00;Arnesano - Riesci;;46.60;;;;;;47.26;;
15/01/2020 19:00;Arnesano - Riesci;;46.60;;;;;;29.49;;
15/01/2020 20:00;Arnesano - Riesci;;46.60;;;;;;19.66;;
15/01/2020 21:00;Arnesano - Riesci;;46.60;;;;;;12.94;;
15/01/2020 22:00;Arnesano - Riesci;;46.60;;;;;;9.63;;
15/01/2020 23:00;Arnesano - Riesci;;46.60;;;;;;7.87;;
16/01/2020 00:00;Arnesano - Riesci;;46.60;;;;;;10.70;;
16/01/2020 01:00;Arnesano - Riesci;;19.60;;;;;;20.86;;
16/01/2020 02:00;Arnesano - Riesci;;19.60;;;;;;;;
16/01/2020 03:00;Arnesano - Riesci;;19.60;;;;;;24.20;;
16/01/2020 04:00;Arnesano - Riesci;;19.60;;;;;;28.55;;
16/01/2020 05:00;Arnesano - Riesci;;19.60;;;;;;30.98;;
16/01/2020 06:00;Arnesano - Riesci;;19.60;;;;;;33.29;;
16/01/2020 07:00;Arnesano - Riesci;;19.60;;;;;;32.24;;
16/01/2020 08:00;Arnesano - Riesci;;19.60;;;;;;31.71;;
16/01/2020 09:00;Arnesano - Riesci;;19.60;;;;;;33.66;;
16/01/2020 10:00;Arnesano - Riesci;;19.60;;;;;;40.08;;
16/01/2020 11:00;Arnesano - Riesci;;19.60;;;;;;45.98;;
16/01/2020 12:00;Arnesano - Riesci;;19.60;;;;;;52.40;;
